t,rpm,torque,power,engine_load,cht_c1,cht_c2,cht_c3,cht_c4,egt_c1,egt_c2,egt_c3,egt_c4,oil_pressure,oil_temperature,fuel_flow,rail_pressure,injection_timing,boost_pressure,map,intake_temperature,air_mass_flow,coolant_temperature,vibration_rms_x,vibration_order_1x,vibration_rms_x_bearing_proxy,vibration_order_1x_bearing_proxy,battery_voltage,battery_current,alternator_power,altitude,ambient_pressure,ambient_temperature,air_density,throttle,engine_state,engine_id,mission_id,data_origin
0,860.375595605912,22.127011117977,1.993606565586,0.14,16.1856227116047,17.2472927475864,17.2472927475864,17.2472927475864,251.170351797932,578.091333518648,578.091333518648,578.091333518648,0.931334934119469,18.8704811041816,2.35506132933087,319.371075940917,0.193710759409166,0.0106613250477819,102.391132504778,23.9788035105613,0.0154234186758137,19.4857950977644,2873.91021894787,0.35233471937099,0.05,0.0,27.1482554076717,-2.08143853433167,0.443492575054594,0.0,101.325,23.6613185023649,1.18926490480991,0.14,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
1,866.827700325586,22.6064916452707,2.05208132241139,0.142366666666667,16.2021787261298,17.2744720287577,17.2744720287577,17.2744720287577,250.509649088141,576.557520004384,576.557520004384,576.557520004384,0.934683576468979,18.9137941694052,2.36575127349813,319.954287074211,0.199542870742113,0.0113574995241222,102.370742362816,23.9509803522865,0.0155374420264074,19.524774970973,2873.91021894787,0.35233471937099,0.05,0.0,27.1481402004238,-1.95894073692335,0.446818402229683,7.49480636415004,101.234992410403,23.612602260998,1.18840352891764,0.142366666666667,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
2,879.841322081287,23.2158643571401,2.13903470337623,0.144733333333333,16.218837703615,17.3018051211458,17.3018051211458,17.3018051211458,248.60532797294,572.046051682545,572.046051682545,572.046051682545,0.941437646160188,18.9571130618076,2.38153470425217,320.815383483446,0.208153834834457,0.0124716731313702,102.392216887446,23.9355822243602,0.0157748303535155,19.5634715987724,2873.91021894787,0.35233471937099,0.05,0.0,27.1480360842491,-1.7118566210352,0.453526454681076,14.9896127283001,101.145049574309,23.563886019631,1.18754263044376,0.144733333333333,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
3,894.994956699002,23.8745271858051,2.23760789431165,0.1471,16.2356111027341,17.3293218464989,17.3293218464989,17.3293218464989,246.395288076432,566.797893063606,566.797893063606,566.797893063606,0.949302382526782,19.0004546549689,2.39941334407837,321.790788184505,0.217907881845046,0.0137489175488059,102.430063210953,23.9250443203008,0.0160530230921946,19.6019188930801,2873.91021894787,0.35233471937099,0.05,0.0,27.1479473003865,-1.42413689795148,0.461337606545877,22.4844190924501,101.055171456072,23.515169778264,1.1866822092049,0.1471,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
4,910.84358457465,24.5556914089073,2.34220330097694,0.149466666666667,16.2525036828567,17.3570351921169,17.3570351921169,17.3570351921169,244.17705436746,561.524490542354,561.524490542354,561.524490542354,0.957527820394243,19.0438238760814,2.41839157860536,322.826183458159,0.228261834581595,0.0151044579782819,102.475803817888,23.9168496398481,0.0163450374122488,19.6401333240923,2873.91021894787,0.35233471937099,0.05,0.0,27.1478752310596,-1.12321857170782,0.469507002358067,29.9792254566002,100.96535802006,23.466453536897,1.18582226501769,0.149466666666667,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
5,926.915419190105,25.2504597385605,2.45097010693082,0.151833333333333,16.2695179850169,17.384952550922,17.384952550922,17.384952550922,242.040364680581,556.440907441617,556.440907441617,556.440907441617,0.965869102559664,19.0872217472101,2.43814059709318,323.903630381504,0.239036303815043,0.0165101306221772,102.526622292872,23.910161422001,0.016642068915366,19.6781255191487,2873.91021894787,0.35233471937099,0.05,0.0,27.1478203232821,-0.818060033724997,0.477791453190776,37.4740318207502,100.875609230654,23.41773729553,1.18496279769884,0.151833333333333,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
6,943.057856585652,25.9559020203039,2.56332150811485,0.1542,16.2866558382656,17.4130794999799,17.4130794999799,17.4130794999799,240.009268858514,551.60514816484,551.60514816484,551.60514816484,0.974247027567953,19.1306480125346,2.45855671174446,325.017472060838,0.250174720608378,0.0179566652965934,102.581591581909,23.9047036560473,0.0169412834638543,19.7159041620303,2873.91021894787,0.35233471937099,0.05,0.0,27.1477827197951,-0.511559376109746,0.486112297209099,44.9688381849002,100.78592505225,23.3690210541631,1.18410380706506,0.1542,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
7,959.222046034627,26.6710603608997,2.67909461814239,0.156566666666667,16.3039188674124,17.4414210740673,17.4414210740673,17.4414210740673,238.087560492828,547.026714184044,547.026714184044,547.026714184044,0.982636241891972,19.1741020024916,2.47961179195363,326.166173775109,0.261661737751094,0.0194410400469639,102.640409453952,23.9003856996549,0.0172417911098448,19.753477307236,2873.91021894787,0.35233471937099,0.05,0.0,27.1477624653425,-0.204644724624947,0.494444353626097,52.4636445490503,100.696305449256,23.3203048127961,1.18324529293313,0.156566666666667,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
8,975.392451006116,27.3956207048954,2.79826701232825,0.158933333333333,16.321308662609,17.469982191012,17.469982191012,17.469982191012,236.273025761317,542.700681411439,542.700681411439,542.700681411439,0.991028682072174,19.2175829157463,2.50130276013227,327.349567620371,0.273495676203711,0.0209622730513939,102.702977691234,23.8971773696732,0.0175433273723289,19.7908528189235,2873.91021894787,0.35233471937099,0.05,0.0,27.1477595733981,0.102388335699061,0.502779613920678,59.9584509132003,100.606750386095,23.2715885714291,1.18238725511985,0.158933333333333,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
9,991.564098679642,28.1294766101633,2.92086216733482,0.1613,16.338826835227,17.4987677918304,17.4987677918304,17.4987677918304,234.561832653998,538.618209416121,538.618209416121,538.618209416121,0.999421767214734,19.2610899101064,2.52363473027631,328.567932600826,0.285679326008259,0.0225200397728184,102.769263804483,23.8950679020034,0.0178458264772161,19.8280385155394,2873.91021894787,0.35233471937099,0.05,0.0,27.1477740474809,0.409444795137897,0.511115514783321,67.4532572773504,100.517259827202,23.2228723300621,1.18152969344207,0.1613,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
10,1007.73533252366,28.872588021753,3.0469183599406,0.163666666666667,16.3564750359862,17.5277828861795,17.5277828861795,17.5277828861795,232.949853287731,534.769712870485,534.769712870485,534.769712870485,1.00781463757978,19.3046221314853,2.54661545754331,329.821691814496,0.298216918144958,0.0241142249516062,102.839256232187,23.8940526588009,0.0181492851282258,19.8650422167467,2873.91021894787,0.35233471937099,0.05,0.0,27.1478058878837,0.716492611303978,0.519451202331783,74.9480636415004,100.427833737026,23.1741560886952,1.18067260771667,0.163666666666667,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
11,1023.90553570304,29.624936218462,3.17647859371633,0.166033333333333,16.3742549607301,17.5570325668316,17.5570325668316,17.5570325668316,231.433047171267,531.145783989097,531.145783989097,531.145783989097,1.01620697302988,19.3481787230553,2.57025353875949,331.111314278308,0.311113142783083,0.0257447795906001,102.912950039092,23.8941288864837,0.0184537196245125,19.9018717583873,2873.91021894787,0.35233471937099,0.05,0.0,27.1478550937831,1.02351948298776,0.527786358609815,82.4428700056505,100.338472080032,23.1254398473282,1.17981599776058,0.166033333333333,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
12,1040.07442546444,30.3865096525118,3.3095873906199,0.1684,16.3921683522226,17.5865220141694,17.5865220141694,17.5865220141694,230.007561889424,527.73743733748,527.73743733748,527.73743733748,1.02459862681604,19.3917588281462,2.59455783842341,332.437283612586,0.324372836125862,0.027411675982678,102.990342418963,23.8952943825273,0.0187591525427408,19.9385349971486,2873.91021894787,0.35233471937099,0.05,0.0,27.1479216639042,1.33051945248146,0.536120837868267,89.9376763698005,100.249174820696,23.0767236059612,1.17895986339076,0.1684,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
13,1056.24183683127,31.1572995649797,3.44628978988255,0.170766666666667,16.4102170006858,17.6162564975218,17.6162564975218,17.6162564975218,228.669750708312,524.536155010833,524.536155010833,524.536155010833,1.03298951331543,19.4353615911922,2.61953730905144,333.800088239638,0.338000882396383,0.0291148937851562,103.071431302022,23.8975470831354,0.0190656086478537,19.9750398119719,2873.91021894787,0.35233471937099,0.05,0.0,27.1480055967418,1.63748879855101,0.544454555067665,97.4324827339506,100.159941923507,23.0280073645942,1.17810420442422,0.170766666666667,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
14,1072.40765652176,31.9372986481215,3.58663104576986,0.173133333333333,16.4284027439456,17.6462413755205,17.6462413755205,17.6462413755205,227.416166784562,521.533875334263,521.533875334263,521.533875334263,1.04137957373479,19.4789861580666,2.64520093648191,335.20021839972,0.352002183997204,0.0308544157779438,103.156214930764,23.9008849380596,0.0193731136435488,20.0113941044499,2873.91021894787,0.35233471937099,0.05,0.0,27.1481068906441,1.94442478173435,0.552787451815341,104.927289098101,100.070773352969,22.9792911232273,1.17724902067799,0.173133333333333,CLIMB,UNIT-injectordegradation-0009,long_loiter-M006,SIMULATED
